x,y,size,color_name,color_hex
8,43,1,"Orange",#FF7700
9,43,1,"Orange",#FF7700
10,43,1,"Bright Light Orange",#FFBB00
11,43,1,"Bright Light Orange",#FFBB00
12,43,1,"Bright Light Orange",#FFBB00
13,43,1,"Bright Light Orange",#FFBB00
14,43,1,"Bright Light Orange",#FFBB00
15,43,1,"Bright Light Orange",#FFBB00
16,43,1,"Bright Light Orange",#FFBB00
17,43,1,"Bright Light Orange",#FFBB00
18,43,1,"Bright Light Orange",#FFBB00
19,43,1,"Bright Light Orange",#FFBB00
20,43,1,"Bright Light Orange",#FFBB00
21,43,1,"Yellow",#FFD700
22,43,1,"Yellow",#FFD700
23,43,1,"Yellow",#FFD700
24,43,1,"Yellow",#FFD700
25,43,1,"Yellow",#FFD700
26,43,1,"Yellow",#FFD700
27,43,1,"Yellow",#FFD700
28,43,1,"Yellow",#FFD700
29,43,1,"Yellow",#FFD700
30,43,1,"Yellow",#FFD700
31,43,1,"Yellow",#FFD700
32,43,1,"Yellow",#FFD700
33,43,1,"Yellow",#FFD700
34,43,1,"Yellow",#FFD700
35,43,1,"Yellow",#FFD700
36,43,1,"Yellow",#FFD700
37,43,1,"Yellow",#FFD700
38,43,1,"Yellow",#FFD700
39,43,1,"Yellow",#FFD700
40,43,1,"Lavender",#E1D5ED
41,43,1,"Lavender",#E1D5ED
42,43,1,"Lavender",#E1D5ED
43,43,1,"Lavender",#E1D5ED
44,43,1,"Yellow",#FFD700
45,43,1,"Orange",#FF7700
46,43,1,"Coral",#FF5544
47,43,1,"Coral",#FF5544
48,43,1,"Coral",#FF5544
49,43,1,"Orange",#FF7700
50,43,1,"Orange",#FF7700
51,43,1,"Coral",#FF5544
52,43,1,"Coral",#FF5544
53,43,1,"Orange",#FF7700
54,43,1,"Coral",#FF5544
55,43,1,"Coral",#FF5544
56,43,1,"Coral",#FF5544
57,43,1,"Coral",#FF5544
58,43,1,"Coral",#FF5544
59,43,1,"Coral",#FF5544
60,43,1,"Coral",#FF5544
61,43,1,"Coral",#FF5544
62,43,1,"Coral",#FF5544
63,43,1,"Orange",#FF7700
64,43,1,"Coral",#FF5544
65,43,1,"Coral",#FF5544
66,43,1,"Orange",#FF7700
67,43,1,"Orange",#FF7700
68,43,1,"Coral",#FF5544
69,43,1,"Coral",#FF5544
70,43,1,"Coral",#FF5544
71,43,1,"Coral",#FF5544
72,43,1,"Orange",#FF7700
73,43,1,"Coral",#FF5544
74,43,1,"Orange",#FF7700
75,43,1,"Coral",#FF5544
76,43,1,"Yellow",#FFD700
77,43,3,"Lavender",#E1D5ED
80,43,2,"Lavender",#E1D5ED
82,43,4,"Lavender",#E1D5ED
86,43,4,"Yellow",#FFD700
90,43,4,"Yellow",#FFD700
94,43,1,"Yellow",#FFD700
95,43,1,"Yellow",#FFD700
96,43,1,"Yellow",#FFD700
97,43,1,"Yellow",#FFD700
98,43,4,"Yellow",#FFD700
102,43,2,"Yellow",#FFD700
104,43,1,"Yellow",#FFD700
105,43,1,"Bright Light Orange",#FFBB00
106,43,1,"Yellow",#FFD700
107,43,2,"Bright Light Orange",#FFBB00
109,43,4,"Bright Light Orange",#FFBB00
113,43,2,"Bright Light Orange",#FFBB00
115,43,1,"Bright Light Orange",#FFBB00
116,43,3,"Orange",#FF7700
119,43,4,"Orange",#FF7700
123,43,3,"Orange",#FF7700
0,44,1,"Orange",#FF7700
1,44,1,"Orange",#FF7700
2,44,1,"Orange",#FF7700
3,44,1,"Orange",#FF7700
4,44,1,"Orange",#FF7700
5,44,1,"Orange",#FF7700
6,44,1,"Orange",#FF7700
7,44,1,"Orange",#FF7700
8,44,1,"Orange",#FF7700
9,44,1,"Bright Light Orange",#FFBB00
10,44,1,"Bright Light Orange",#FFBB00
11,44,1,"Bright Light Orange",#FFBB00
12,44,1,"Bright Light Orange",#FFBB00
13,44,1,"Bright Light Orange",#FFBB00
14,44,1,"Bright Light Orange",#FFBB00
15,44,1,"Bright Light Orange",#FFBB00
16,44,1,"Bright Light Orange",#FFBB00
17,44,1,"Bright Light Orange",#FFBB00
18,44,1,"Bright Light Orange",#FFBB00
19,44,1,"Bright Light Orange",#FFBB00
20,44,1,"Yellow",#FFD700
21,44,1,"Yellow",#FFD700
22,44,1,"Yellow",#FFD700
23,44,1,"Yellow",#FFD700
24,44,1,"Yellow",#FFD700
25,44,1,"Yellow",#FFD700
26,44,1,"Yellow",#FFD700
27,44,1,"Yellow",#FFD700
28,44,1,"Yellow",#FFD700
29,44,1,"Yellow",#FFD700
30,44,1,"Yellow",#FFD700
31,44,1,"Yellow",#FFD700
32,44,1,"Yellow",#FFD700
33,44,1,"Yellow",#FFD700
34,44,1,"Yellow",#FFD700
35,44,1,"Yellow",#FFD700
36,44,1,"Yellow",#FFD700
37,44,1,"Yellow",#FFD700
38,44,1,"Yellow",#FFD700
39,44,1,"Lavender",#E1D5ED
40,44,1,"Lavender",#E1D5ED
41,44,1,"Lavender",#E1D5ED
42,44,1,"Lavender",#E1D5ED
43,44,1,"Lavender",#E1D5ED
44,44,1,"Lavender",#E1D5ED
45,44,1,"Lavender",#E1D5ED
46,44,1,"Coral",#FF5544
47,44,1,"Orange",#FF7700
48,44,1,"Orange",#FF7700
49,44,1,"Coral",#FF5544
50,44,1,"Coral",#FF5544
51,44,1,"Orange",#FF7700
52,44,1,"Coral",#FF5544
53,44,1,"Coral",#FF5544
54,44,1,"Orange",#FF7700
55,44,1,"Orange",#FF7700
56,44,1,"Coral",#FF5544
57,44,1,"Orange",#FF7700
58,44,1,"Coral",#FF5544
59,44,1,"Orange",#FF7700
60,44,1,"Coral",#FF5544
61,44,1,"Orange",#FF7700
62,44,1,"Coral",#FF5544
63,44,1,"Coral",#FF5544
64,44,1,"Coral",#FF5544
65,44,1,"Orange",#FF7700
66,44,1,"Coral",#FF5544
67,44,1,"Coral",#FF5544
68,44,1,"Orange",#FF7700
69,44,1,"Coral",#FF5544
70,44,1,"Coral",#FF5544
71,44,1,"Coral",#FF5544
72,44,1,"Coral",#FF5544
73,44,1,"Coral",#FF5544
74,44,1,"Coral",#FF5544
75,44,1,"Orange",#FF7700
76,44,3,"Lavender",#E1D5ED
79,44,4,"Lavender",#E1D5ED
83,44,4,"Lavender",#E1D5ED
87,44,1,"Lavender",#E1D5ED
88,44,4,"Yellow",#FFD700
92,44,1,"Yellow",#FFD700
93,44,1,"Yellow",#FFD700
94,44,1,"Yellow",#FFD700
95,44,4,"Yellow",#FFD700
99,44,4,"Yellow",#FFD700
103,44,1,"Yellow",#FFD700
104,44,1,"Yellow",#FFD700
105,44,1,"Yellow",#FFD700
106,44,1,"Yellow",#FFD700
107,44,4,"Bright Light Orange",#FFBB00
111,44,3,"Bright Light Orange",#FFBB00
114,44,4,"Bright Light Orange",#FFBB00
118,44,4,"Orange",#FF7700
122,44,4,"Orange",#FF7700
0,45,1,"Orange",#FF7700
1,45,1,"Orange",#FF7700
2,45,1,"Orange",#FF7700
3,45,1,"Orange",#FF7700
4,45,1,"Orange",#FF7700
5,45,1,"Orange",#FF7700
6,45,1,"Orange",#FF7700
7,45,1,"Orange",#FF7700
8,45,1,"Orange",#FF7700
9,45,1,"Bright Light Orange",#FFBB00
10,45,1,"Bright Light Orange",#FFBB00
11,45,1,"Bright Light Orange",#FFBB00
12,45,1,"Bright Light Orange",#FFBB00
13,45,1,"Bright Light Orange",#FFBB00
14,45,1,"Bright Light Orange",#FFBB00
15,45,1,"Bright Light Orange",#FFBB00
16,45,1,"Bright Light Orange",#FFBB00
17,45,1,"Bright Light Orange",#FFBB00
18,45,1,"Bright Light Orange",#FFBB00
19,45,1,"Bright Light Orange",#FFBB00
20,45,1,"Yellow",#FFD700
21,45,1,"Yellow",#FFD700
22,45,1,"Yellow",#FFD700
23,45,1,"Yellow",#FFD700
24,45,1,"Yellow",#FFD700
25,45,1,"Yellow",#FFD700
26,45,1,"Yellow",#FFD700
27,45,1,"Yellow",#FFD700
28,45,1,"Yellow",#FFD700
29,45,1,"Yellow",#FFD700
30,45,1,"Yellow",#FFD700
31,45,1,"Yellow",#FFD700
32,45,1,"Yellow",#FFD700
33,45,1,"Yellow",#FFD700
34,45,1,"Yellow",#FFD700
35,45,1,"Yellow",#FFD700
36,45,1,"Yellow",#FFD700
37,45,1,"Yellow",#FFD700
38,45,1,"Yellow",#FFD700
39,45,1,"Lavender",#E1D5ED
40,45,1,"Lavender",#E1D5ED
41,45,1,"Lavender",#E1D5ED
42,45,1,"Lavender",#E1D5ED
43,45,1,"Lavender",#E1D5ED
44,45,1,"Lavender",#E1D5ED
45,45,1,"Lavender",#E1D5ED
46,45,1,"Orange",#FF7700
47,45,1,"Coral",#FF5544
48,45,1,"Coral",#FF5544
49,45,1,"Coral",#FF5544
50,45,1,"Coral",#FF5544
51,45,1,"Coral",#FF5544
52,45,1,"Orange",#FF7700
53,45,1,"Coral",#FF5544
54,45,1,"Coral",#FF5544
55,45,1,"Coral",#FF5544
56,45,1,"Coral",#FF5544
57,45,1,"Coral",#FF5544
58,45,1,"Coral",#FF5544
59,45,1,"Coral",#FF5544
60,45,1,"Coral",#FF5544
61,45,1,"Coral",#FF5544
62,45,1,"Coral",#FF5544
63,45,1,"Coral",#FF5544
64,45,1,"Orange",#FF7700
65,45,1,"Coral",#FF5544
66,45,1,"Coral",#FF5544
67,45,1,"Coral",#FF5544
68,45,1,"Coral",#FF5544
69,45,1,"Coral",#FF5544
70,45,1,"Coral",#FF5544
71,45,1,"Coral",#FF5544
72,45,1,"Orange",#FF7700
73,45,1,"Coral",#FF5544
74,45,1,"Coral",#FF5544
75,45,3,"Lavender",#E1D5ED
78,45,4,"Lavender",#E1D5ED
82,45,4,"Lavender",#E1D5ED
86,45,1,"Lavender",#E1D5ED
87,45,1,"Lavender",#E1D5ED
88,45,3,"Yellow",#FFD700
91,45,1,"Yellow",#FFD700
92,45,4,"Yellow",#FFD700
96,45,4,"Yellow",#FFD700
100,45,2,"Yellow",#FFD700
102,45,1,"Yellow",#FFD700
103,45,1,"Yellow",#FFD700
104,45,1,"Yellow",#FFD700
105,45,1,"Yellow",#FFD700
106,45,1,"Yellow",#FFD700
107,45,3,"Bright Light Orange",#FFBB00
110,45,3,"Bright Light Orange",#FFBB00
113,45,4,"Bright Light Orange",#FFBB00
117,45,1,"Bright Light Orange",#FFBB00
118,45,3,"Orange",#FF7700
121,45,4,"Orange",#FF7700
125,45,1,"Orange",#FF7700
0,46,1,"Orange",#FF7700
1,46,1,"Orange",#FF7700
2,46,1,"Orange",#FF7700
3,46,1,"Orange",#FF7700
4,46,1,"Orange",#FF7700
5,46,1,"Orange",#FF7700
6,46,1,"Orange",#FF7700
7,46,1,"Orange",#FF7700
8,46,1,"Orange",#FF7700
9,46,1,"Bright Light Orange",#FFBB00
10,46,1,"Bright Light Orange",#FFBB00
11,46,1,"Bright Light Orange",#FFBB00
12,46,1,"Bright Light Orange",#FFBB00
13,46,1,"Bright Light Orange",#FFBB00
14,46,1,"Bright Light Orange",#FFBB00
15,46,1,"Bright Light Orange",#FFBB00
16,46,1,"Bright Light Orange",#FFBB00
17,46,1,"Bright Light Orange",#FFBB00
18,46,1,"Bright Light Orange",#FFBB00
19,46,1,"Bright Light Orange",#FFBB00
20,46,1,"Yellow",#FFD700
21,46,1,"Yellow",#FFD700
22,46,1,"Yellow",#FFD700
23,46,1,"Yellow",#FFD700
24,46,1,"Yellow",#FFD700
25,46,1,"Yellow",#FFD700
26,46,1,"Yellow",#FFD700
27,46,1,"Yellow",#FFD700
28,46,1,"Yellow",#FFD700
29,46,1,"Yellow",#FFD700
30,46,1,"Yellow",#FFD700
31,46,1,"Yellow",#FFD700
32,46,1,"Yellow",#FFD700
33,46,1,"Yellow",#FFD700
34,46,1,"Yellow",#FFD700
35,46,1,"Yellow",#FFD700
36,46,1,"Yellow",#FFD700
37,46,1,"Yellow",#FFD700
38,46,1,"Yellow",#FFD700
39,46,1,"Lavender",#E1D5ED
40,46,1,"Lavender",#E1D5ED
41,46,1,"Lavender",#E1D5ED
42,46,1,"Lavender",#E1D5ED
43,46,1,"Lavender",#E1D5ED
44,46,1,"Lavender",#E1D5ED
45,46,1,"Lavender",#E1D5ED
46,46,1,"Lavender",#E1D5ED
47,46,1,"Orange",#FF7700
48,46,1,"Orange",#FF7700
49,46,1,"Orange",#FF7700
50,46,1,"Coral",#FF5544
51,46,1,"Coral",#FF5544
52,46,1,"Coral",#FF5544
53,46,1,"Coral",#FF5544
54,46,1,"Coral",#FF5544
55,46,1,"Coral",#FF5544
56,46,1,"Coral",#FF5544
57,46,1,"Coral",#FF5544
58,46,1,"Coral",#FF5544
59,46,1,"Orange",#FF7700
60,46,1,"Coral",#FF5544
61,46,1,"Coral",#FF5544
62,46,1,"Coral",#FF5544
63,46,1,"Coral",#FF5544
64,46,1,"Coral",#FF5544
65,46,1,"Coral",#FF5544
66,46,1,"Orange",#FF7700
67,46,1,"Coral",#FF5544
68,46,1,"Coral",#FF5544
69,46,1,"Orange",#FF7700
70,46,1,"Coral",#FF5544
71,46,1,"Coral",#FF5544
72,46,1,"Coral",#FF5544
73,46,1,"Orange",#FF7700
74,46,1,"Orange",#FF7700
75,46,4,"Lavender",#E1D5ED
79,46,4,"Lavender",#E1D5ED
83,46,2,"Lavender",#E1D5ED
85,46,1,"Lavender",#E1D5ED
86,46,1,"Lavender",#E1D5ED
87,46,1,"Lavender",#E1D5ED
88,46,2,"Yellow",#FFD700
90,46,4,"Yellow",#FFD700
94,46,4,"Yellow",#FFD700
98,46,3,"Yellow",#FFD700
101,46,1,"Yellow",#FFD700
102,46,1,"Yellow",#FFD700
103,46,1,"Yellow",#FFD700
104,46,1,"Yellow",#FFD700
105,46,1,"Yellow",#FFD700
106,46,1,"Yellow",#FFD700
107,46,4,"Bright Light Orange",#FFBB00
111,46,4,"Bright Light Orange",#FFBB00
115,46,1,"Bright Light Orange",#FFBB00
116,46,1,"Bright Light Orange",#FFBB00
117,46,1,"Bright Light Orange",#FFBB00
118,46,4,"Orange",#FF7700
122,46,4,"Orange",#FF7700
0,47,1,"Orange",#FF7700
1,47,1,"Orange",#FF7700
2,47,1,"Orange",#FF7700
3,47,1,"Orange",#FF7700
4,47,1,"Orange",#FF7700
5,47,1,"Orange",#FF7700
6,47,1,"Orange",#FF7700
7,47,1,"Orange",#FF7700
8,47,1,"Bright Light Orange",#FFBB00
9,47,1,"Bright Light Orange",#FFBB00
10,47,1,"Bright Light Orange",#FFBB00
11,47,1,"Bright Light Orange",#FFBB00
12,47,1,"Bright Light Orange",#FFBB00
13,47,1,"Bright Light Orange",#FFBB00
14,47,1,"Bright Light Orange",#FFBB00
15,47,1,"Bright Light Orange",#FFBB00
16,47,1,"Bright Light Orange",#FFBB00
17,47,1,"Bright Light Orange",#FFBB00
18,47,1,"Bright Light Orange",#FFBB00
19,47,1,"Bright Light Orange",#FFBB00
20,47,1,"Yellow",#FFD700
21,47,1,"Yellow",#FFD700
22,47,1,"Yellow",#FFD700
23,47,1,"Yellow",#FFD700
24,47,1,"Yellow",#FFD700
25,47,1,"Yellow",#FFD700
26,47,1,"Yellow",#FFD700
27,47,1,"Yellow",#FFD700
28,47,1,"Yellow",#FFD700
29,47,1,"Yellow",#FFD700
30,47,1,"Yellow",#FFD700
31,47,1,"Yellow",#FFD700
32,47,1,"Yellow",#FFD700
33,47,1,"Yellow",#FFD700
34,47,1,"Yellow",#FFD700
35,47,1,"Yellow",#FFD700
36,47,1,"Yellow",#FFD700
37,47,1,"Lavender",#E1D5ED
38,47,1,"Lavender",#E1D5ED
39,47,1,"Lavender",#E1D5ED
40,47,1,"Lavender",#E1D5ED
41,47,1,"Lavender",#E1D5ED
42,47,1,"Lavender",#E1D5ED
43,47,1,"Lavender",#E1D5ED
44,47,1,"Lavender",#E1D5ED
45,47,1,"Lavender",#E1D5ED
46,47,1,"Lavender",#E1D5ED
47,47,1,"Orange",#FF7700
48,47,1,"Coral",#FF5544
49,47,1,"Coral",#FF5544
50,47,1,"Coral",#FF5544
51,47,1,"Coral",#FF5544
52,47,1,"Coral",#FF5544
53,47,1,"Coral",#FF5544
54,47,1,"Coral",#FF5544
55,47,1,"Coral",#FF5544
56,47,1,"Coral",#FF5544
57,47,1,"Coral",#FF5544
58,47,1,"Coral",#FF5544
59,47,1,"Coral",#FF5544
60,47,1,"Coral",#FF5544
61,47,1,"Coral",#FF5544
62,47,1,"Coral",#FF5544
63,47,1,"Coral",#FF5544
64,47,1,"Coral",#FF5544
65,47,1,"Coral",#FF5544
66,47,1,"Coral",#FF5544
67,47,1,"Coral",#FF5544
68,47,1,"Coral",#FF5544
69,47,1,"Coral",#FF5544
70,47,1,"Coral",#FF5544
71,47,1,"Coral",#FF5544
72,47,1,"Coral",#FF5544
73,47,1,"Bright Light Orange",#FFBB00
74,47,4,"Lavender",#E1D5ED
78,47,4,"Lavender",#E1D5ED
82,47,2,"Lavender",#E1D5ED
84,47,1,"Lavender",#E1D5ED
85,47,1,"Lavender",#E1D5ED
86,47,1,"Lavender",#E1D5ED
87,47,1,"Lavender",#E1D5ED
88,47,4,"Yellow",#FFD700
92,47,4,"Yellow",#FFD700
96,47,4,"Yellow",#FFD700
100,47,1,"Yellow",#FFD700
101,47,1,"Yellow",#FFD700
102,47,1,"Yellow",#FFD700
103,47,1,"Yellow",#FFD700
104,47,1,"Yellow",#FFD700
105,47,1,"Yellow",#FFD700
106,47,1,"Yellow",#FFD700
107,47,3,"Bright Light Orange",#FFBB00
110,47,4,"Bright Light Orange",#FFBB00
114,47,1,"Bright Light Orange",#FFBB00
115,47,4,"Bright Light Orange",#FFBB00
119,47,4,"Orange",#FF7700
123,47,3,"Orange",#FF7700
0,48,1,"Orange",#FF7700
1,48,1,"Orange",#FF7700
2,48,1,"Orange",#FF7700
3,48,1,"Orange",#FF7700
4,48,1,"Orange",#FF7700
5,48,1,"Orange",#FF7700
6,48,1,"Orange",#FF7700
7,48,1,"Orange",#FF7700
8,48,1,"Bright Light Orange",#FFBB00
9,48,1,"Bright Light Orange",#FFBB00
10,48,1,"Bright Light Orange",#FFBB00
11,48,1,"Bright Light Orange",#FFBB00
12,48,1,"Bright Light Orange",#FFBB00
13,48,1,"Bright Light Orange",#FFBB00
14,48,1,"Bright Light Orange",#FFBB00
15,48,1,"Bright Light Orange",#FFBB00
16,48,1,"Bright Light Orange",#FFBB00
17,48,1,"Bright Light Orange",#FFBB00
18,48,1,"Bright Light Orange",#FFBB00
19,48,1,"Bright Light Orange",#FFBB00
20,48,1,"Yellow",#FFD700
21,48,1,"Yellow",#FFD700
22,48,1,"Yellow",#FFD700
23,48,1,"Yellow",#FFD700
24,48,1,"Yellow",#FFD700
25,48,1,"Yellow",#FFD700
26,48,1,"Yellow",#FFD700
27,48,1,"Yellow",#FFD700
28,48,1,"Yellow",#FFD700
29,48,1,"Yellow",#FFD700
30,48,1,"Yellow",#FFD700
31,48,1,"Yellow",#FFD700
32,48,1,"Yellow",#FFD700
33,48,1,"Yellow",#FFD700
34,48,1,"Yellow",#FFD700
35,48,1,"Yellow",#FFD700
36,48,1,"Yellow",#FFD700
37,48,1,"Lavender",#E1D5ED
38,48,1,"Lavender",#E1D5ED
39,48,1,"Lavender",#E1D5ED
40,48,1,"Lavender",#E1D5ED
41,48,1,"Lavender",#E1D5ED
42,48,1,"Lavender",#E1D5ED
43,48,1,"Lavender",#E1D5ED
44,48,1,"Lavender",#E1D5ED
45,48,1,"Lavender",#E1D5ED
46,48,1,"Lavender",#E1D5ED
47,48,1,"Lavender",#E1D5ED
48,48,1,"Orange",#FF7700
49,48,1,"Coral",#FF5544
50,48,1,"Coral",#FF5544
51,48,1,"Coral",#FF5544
52,48,1,"Coral",#FF5544
53,48,1,"Coral",#FF5544
54,48,1,"Coral",#FF5544
55,48,1,"Coral",#FF5544
56,48,1,"Coral",#FF5544
57,48,1,"Coral",#FF5544
58,48,1,"Coral",#FF5544
59,48,1,"Coral",#FF5544
60,48,1,"Coral",#FF5544
61,48,1,"Coral",#FF5544
62,48,1,"Coral",#FF5544
63,48,1,"Coral",#FF5544
64,48,1,"Coral",#FF5544
65,48,1,"Orange",#FF7700
66,48,1,"Coral",#FF5544
67,48,1,"Coral",#FF5544
68,48,1,"Coral",#FF5544
69,48,1,"Coral",#FF5544
70,48,1,"Coral",#FF5544
71,48,1,"Coral",#FF5544
72,48,1,"Yellow",#FFD700
73,48,4,"Lavender",#E1D5ED
77,48,4,"Lavender",#E1D5ED
81,48,2,"Lavender",#E1D5ED
83,48,1,"Lavender",#E1D5ED
84,48,1,"Lavender",#E1D5ED
85,48,4,"Lavender",#E1D5ED
89,48,2,"Lavender",#E1D5ED
91,48,4,"Yellow",#FFD700
95,48,4,"Yellow",#FFD700
99,48,1,"Yellow",#FFD700
100,48,1,"Yellow",#FFD700
101,48,1,"Yellow",#FFD700
102,48,1,"Yellow",#FFD700
103,48,1,"Yellow",#FFD700
104,48,1,"Yellow",#FFD700
105,48,1,"Yellow",#FFD700
106,48,1,"Yellow",#FFD700
107,48,4,"Bright Light Orange",#FFBB00
111,48,2,"Bright Light Orange",#FFBB00
113,48,4,"Bright Light Orange",#FFBB00
117,48,1,"Bright Light Orange",#FFBB00
118,48,1,"Bright Light Orange",#FFBB00
119,48,3,"Orange",#FF7700
122,48,4,"Orange",#FF7700
0,49,1,"Orange",#FF7700
1,49,1,"Orange",#FF7700
2,49,1,"Orange",#FF7700
3,49,1,"Orange",#FF7700
4,49,1,"Orange",#FF7700
5,49,1,"Orange",#FF7700
6,49,1,"Orange",#FF7700
7,49,1,"Bright Light Orange",#FFBB00
8,49,1,"Bright Light Orange",#FFBB00
9,49,1,"Bright Light Orange",#FFBB00
10,49,1,"Bright Light Orange",#FFBB00
11,49,1,"Bright Light Orange",#FFBB00
12,49,1,"Bright Light Orange",#FFBB00
13,49,1,"Bright Light Orange",#FFBB00
14,49,1,"Bright Light Orange",#FFBB00
15,49,1,"Bright Light Orange",#FFBB00
16,49,1,"Bright Light Orange",#FFBB00
17,49,1,"Yellow",#FFD700
18,49,1,"Yellow",#FFD700
19,49,1,"Yellow",#FFD700
20,49,1,"Yellow",#FFD700
21,49,1,"Yellow",#FFD700
22,49,1,"Yellow",#FFD700
23,49,1,"Yellow",#FFD700
24,49,1,"Yellow",#FFD700
25,49,1,"Yellow",#FFD700
26,49,1,"Yellow",#FFD700
27,49,1,"Yellow",#FFD700
28,49,1,"Yellow",#FFD700
29,49,1,"Yellow",#FFD700
30,49,1,"Yellow",#FFD700
31,49,1,"Yellow",#FFD700
32,49,1,"Yellow",#FFD700
33,49,1,"Yellow",#FFD700
34,49,1,"Yellow",#FFD700
35,49,1,"Yellow",#FFD700
36,49,1,"Yellow",#FFD700
37,49,1,"Lavender",#E1D5ED
38,49,1,"Lavender",#E1D5ED
39,49,1,"Lavender",#E1D5ED
40,49,1,"Lavender",#E1D5ED
41,49,1,"Lavender",#E1D5ED
42,49,1,"Lavender",#E1D5ED
43,49,1,"Lavender",#E1D5ED
44,49,1,"Lavender",#E1D5ED
45,49,1,"Lavender",#E1D5ED
46,49,1,"Lavender",#E1D5ED
47,49,1,"Lavender",#E1D5ED
48,49,1,"Lavender",#E1D5ED
49,49,1,"Yellow",#FFD700
50,49,1,"Coral",#FF5544
51,49,1,"Coral",#FF5544
52,49,1,"Coral",#FF5544
53,49,1,"Coral",#FF5544
54,49,1,"Coral",#FF5544
55,49,1,"Coral",#FF5544
56,49,1,"Coral",#FF5544
57,49,1,"Coral",#FF5544
58,49,1,"Coral",#FF5544
59,49,1,"Coral",#FF5544
60,49,1,"Coral",#FF5544
61,49,1,"Coral",#FF5544
62,49,1,"Coral",#FF5544
63,49,1,"Coral",#FF5544
64,49,1,"Coral",#FF5544
65,49,1,"Coral",#FF5544
66,49,1,"Coral",#FF5544
67,49,1,"Coral",#FF5544
68,49,1,"Coral",#FF5544
69,49,1,"Coral",#FF5544
70,49,1,"Coral",#FF5544
71,49,4,"Lavender",#E1D5ED
75,49,4,"Lavender",#E1D5ED
79,49,3,"Lavender",#E1D5ED
82,49,4,"Lavender",#E1D5ED
86,49,4,"Lavender",#E1D5ED
90,49,4,"Yellow",#FFD700
94,49,4,"Yellow",#FFD700
98,49,1,"Yellow",#FFD700
99,49,1,"Yellow",#FFD700
100,49,1,"Yellow",#FFD700
101,49,1,"Yellow",#FFD700
102,49,1,"Yellow",#FFD700
103,49,1,"Yellow",#FFD700
104,49,4,"Yellow",#FFD700
108,49,2,"Yellow",#FFD700
110,49,4,"Bright Light Orange",#FFBB00
114,49,2,"Bright Light Orange",#FFBB00
116,49,1,"Bright Light Orange",#FFBB00
117,49,1,"Bright Light Orange",#FFBB00
118,49,1,"Bright Light Orange",#FFBB00
119,49,4,"Orange",#FF7700
123,49,3,"Orange",#FF7700
0,50,1,"Orange",#FF7700
1,50,1,"Orange",#FF7700
2,50,1,"Orange",#FF7700
3,50,1,"Orange",#FF7700
4,50,1,"Orange",#FF7700
5,50,1,"Orange",#FF7700
6,50,1,"Orange",#FF7700
7,50,1,"Bright Light Orange",#FFBB00
8,50,1,"Bright Light Orange",#FFBB00
9,50,1,"Bright Light Orange",#FFBB00
10,50,1,"Bright Light Orange",#FFBB00
11,50,1,"Bright Light Orange",#FFBB00
12,50,1,"Bright Light Orange",#FFBB00
13,50,1,"Bright Light Orange",#FFBB00
14,50,1,"Bright Light Orange",#FFBB00
15,50,1,"Bright Light Orange",#FFBB00
16,50,1,"Bright Light Orange",#FFBB00
17,50,1,"Yellow",#FFD700
18,50,1,"Yellow",#FFD700
19,50,1,"Yellow",#FFD700
20,50,1,"Yellow",#FFD700
21,50,1,"Yellow",#FFD700
22,50,1,"Yellow",#FFD700
23,50,1,"Yellow",#FFD700
24,50,1,"Yellow",#FFD700
25,50,1,"Yellow",#FFD700
26,50,1,"Yellow",#FFD700
27,50,1,"Yellow",#FFD700
28,50,1,"Yellow",#FFD700
29,50,1,"Yellow",#FFD700
30,50,1,"Yellow",#FFD700
31,50,1,"Yellow",#FFD700
32,50,1,"Yellow",#FFD700
33,50,1,"Yellow",#FFD700
34,50,1,"Yellow",#FFD700
35,50,1,"Yellow",#FFD700
36,50,1,"Lavender",#E1D5ED
37,50,1,"Lavender",#E1D5ED
38,50,1,"Lavender",#E1D5ED
39,50,1,"Lavender",#E1D5ED
40,50,1,"Lavender",#E1D5ED
41,50,1,"Lavender",#E1D5ED
42,50,1,"Lavender",#E1D5ED
43,50,1,"Lavender",#E1D5ED
44,50,1,"Lavender",#E1D5ED
45,50,1,"Lavender",#E1D5ED
46,50,1,"Lavender",#E1D5ED
47,50,1,"Lavender",#E1D5ED
48,50,1,"Lavender",#E1D5ED
49,50,1,"Lavender",#E1D5ED
50,50,1,"Lavender",#E1D5ED
51,50,1,"Lavender",#E1D5ED
52,50,1,"Coral",#FF5544
53,50,1,"Coral",#FF5544
54,50,1,"Coral",#FF5544
55,50,1,"Coral",#FF5544
56,50,1,"Coral",#FF5544
57,50,1,"Coral",#FF5544
58,50,1,"Coral",#FF5544
59,50,1,"Coral",#FF5544
60,50,1,"Coral",#FF5544
61,50,1,"Coral",#FF5544
62,50,1,"Coral",#FF5544
63,50,1,"Coral",#FF5544
64,50,1,"Coral",#FF5544
65,50,1,"Coral",#FF5544
66,50,1,"Coral",#FF5544
67,50,1,"Coral",#FF5544
68,50,1,"Light Bluish Gray",#A0A5A9
69,50,1,"Sand Blue",#6074A1
70,50,4,"Lavender",#E1D5ED
74,50,4,"Lavender",#E1D5ED
78,50,3,"Lavender",#E1D5ED
81,50,4,"Lavender",#E1D5ED
85,50,4,"Lavender",#E1D5ED
89,50,1,"Lavender",#E1D5ED
90,50,3,"Yellow",#FFD700
93,50,4,"Yellow",#FFD700
